episodes,learner_return,learner_harm,harm_per_100_moves,learner_moves,bystander_return,expert_return,frac_social,l_pi,l_v,l_aux,ent,kl,sec
14080,-0.4921875,0.6875,4.792044607590835,15.671875,-1.4375,24.08203125,1.0,0.004351934825535864,0.08395063295029104,0.06373538146726787,1.0237849690020084,0.0023925910563775687,11497.533374786377
14208,-0.78515625,0.984375,5.5038570406330685,17.7421875,-1.64453125,24.361328125,1.0,0.014562081475742162,0.15145818032324315,0.06402895729988814,1.0969529151916504,0.001174877075391123,11605.096081495285
14336,-0.80859375,1.0,6.202255686078118,18.0,-1.53125,23.54296875,1.0,-0.008153619430959224,0.12036731317639351,0.06555540263652801,1.0201801776885986,0.0023060709972924087,11712.843006372452
14464,-0.5546875,0.8984375,6.33484651938742,16.6796875,-1.52734375,23.5625,1.0,0.004054014745634049,0.1022560115903616,0.06343088522553444,0.9745097070932388,0.0004911422984150704,11819.884474754333
14592,-0.7578125,1.0078125,5.89389608672333,16.1875,-1.7421875,23.44140625,1.0,-0.00484820322599262,0.13348336145281792,0.06063989959657192,0.8872498005628586,0.002171155830001226,11925.884336233139
14720,-0.58203125,0.8359375,5.319074932387256,15.84375,-1.68359375,24.099609375,1.0,-0.008351667551323771,0.09267215430736542,0.05982827097177505,0.8402790695428848,5.587328996625729e-05,12032.294922828674
14848,-0.7890625,1.0546875,5.472617736456048,17.453125,-1.515625,23.525390625,1.0,-0.0008230163948610425,0.15302910059690475,0.06070293113589287,0.842326894402504,3.991064877482131e-05,12138.621160507202
14976,-0.61328125,0.890625,4.804506284463278,17.078125,-1.48828125,24.490234375,1.0,0.0022740187356248497,0.1275178547948599,0.06075539235025644,0.825751930475235,0.0004631569383491296,12244.921731233597
15104,-0.66015625,0.984375,6.045987133715142,17.78125,-1.69140625,23.181640625,1.0,0.011622881633229554,0.11488733291625977,0.0646957254037261,0.7502197325229645,0.0009928079452947713,12355.810330867767
15232,-0.62109375,0.8046875,5.641239561462159,15.2578125,-1.2109375,24.4765625,1.0,0.00970263845520094,0.10268875658512115,0.06272962093353271,0.6803752481937408,0.00020404779352247714,12462.153268098831
15360,-0.36328125,0.6796875,4.594007933420994,15.03125,-1.31640625,24.34765625,1.0,-0.004152456275187432,0.0788660841062665,0.059287996403872965,0.7054227471351624,0.00017442308162571863,12567.65128827095
15488,-0.66015625,0.9609375,5.45084989897585,17.8125,-1.82421875,22.7265625,1.0,0.0011505320202559234,0.10894866175949573,0.06161046251654625,0.7462536484003067,8.774417801760137e-06,12675.311806440353
15616,-0.79296875,1.0234375,5.311729375405762,18.3515625,-1.87890625,23.248046875,1.0,0.0008254158310592175,0.12203119434416294,0.06256364285945892,0.7446076303720475,0.0003322549629956484,12781.016931295395
15744,-0.89453125,1.0703125,5.323818185966289,19.171875,-1.5546875,22.353515625,1.0,0.0056425306713208554,0.16679051592946054,0.06352465488016605,0.7291940867900848,0.00033891843777382745,12889.214297771454
15872,-0.63671875,0.9296875,4.772530292904319,20.4296875,-1.55859375,24.890625,1.0,-0.006148056709207594,0.10951999425888062,0.05945632271468639,0.7200583189725875,0.0001577480710693635,12993.933957099915
